              GEOPEN                   
                  10                   
                   1                   
                4093                   
                   1                   
                   0                   
                1090                  40              424.90                   
                1100                  40              440.30                   
                1110                  40              345.23                   
                1120                  40              312.15                   
                1130                  40              361.46                   
                1140                  40              418.22                   
                1150                  40              503.03                   
                1160                  40              503.06                   
                1170                  40              450.22                   
                1180                  40              448.79                   
